Id,airline_sentiment,airline,text,retweet_count,user_timezone
7993,positive,US Airways,@USAirways Best GAgent in a long time - Danny B. for US628 DFW-CLT. Appreciated how up to date he kept us during irrops. Super professional!,0,Eastern Time (US & Canada)
6382,positive,United,@united and to add to my earlier tweet. This was my daughters 5th Bday present. Thank you for the hard work and making it happen.,0,
7743,positive,Delta,@JetBlue Aw okay thanks,0,Eastern Time (US & Canada)
8366,positive,American,@AmericanAir thanks. They did not charge anything in the end so all is good.,0,Vienna
184,negative,United,@united Over charged me one way for baggage.find out others leaving Pittsburgh with same equipment weren't charged Just hung up on me!!,0,
6397,positive,United,"@united Thx, just DM'd. Conf #'s MQXC64 &amp; MPWNC2. Any help appreciated",0,Eastern Time (US & Canada)
420,negative,Southwest,@SouthwestAir everyones flights who were Cancelled Flightled today DESERVE 1,0,Eastern Time (US & Canada)
6927,positive,Southwest,@SouthwestAir Southwest Airline is THE way to go!,0,
553,negative,American,@AmericanAir No. It does. You could not be more wrong. http://t.co/66NXZhBbMT,0,Pacific Time (US & Canada)
1397,negative,American,@AmericanAir yes. We spent the whole day talking to agents and someone finally offered to let him stay in a hotel,0,Eastern Time (US & Canada)
7786,positive,Delta,@JetBlue its always a pleasure ☺️,0,Quito
7322,positive,Delta,@JetBlue wouldn't mind paying for the snacks but no $ for tix :-) Great job guys!,0,Eastern Time (US & Canada)
1760,negative,United,@united look at all the delta flights that landed while your pilots claimed they couldn't fly 6232 to JAC. http://t.co/6Kp4m0R1f7,0,
297,negative,US Airways,@USAirways Easily the most ridiculous experience trying to spend money with your company.,0,
443,negative,US Airways,@USAirways nothing like back to back delayed flights let hope this one isn't 12 hours like the last time.,0,Quito
777,negative,American,@AmericanAir Hopefully you guys are willing to cover my lovely car rental and living charges...I love being here for two extra days..,0,Central Time (US & Canada)
1119,negative,US Airways,@USAirways yes. But the manner with which it was done was harsh for those affected. Already checked in. No remorse. Weak alternatives.,0,Nairobi
7316,positive,Delta,@JetBlue thanks great recap. I wouldn't have been able to sleep!  I was nervous the bad guy was getting away. 😉,0,Eastern Time (US & Canada)
1921,negative,Delta,@JetBlue  if only the show was on the flight.  No ABC.  Oh well.  I'll live.  #nexttime #andthewinneris...,0,Eastern Time (US & Canada)
655,negative,United,@united Stuck in IAD going on 6 hours waiting for a ferry flight from Nashville that u can't tell when it will arrive?!! Ridiculous!!,1,Atlantic Time (Canada)
2229,negative,US Airways,@USAirways after sitting on the runway for 3 hours i had to leave the airport w/o my luggage. Is this ur 1st day??,0,
2602,negative,US Airways,@USAirways thanks for nothing,0,
7135,positive,Southwest,@SouthwestAir Hi Guys good morning how are you doing,0,Eastern Time (US & Canada)
2457,negative,American,@AmericanAir thx for losing my bag. How hard is it to care for a bag w PRIORITY on it?why do u cont to not care for EP's?,0,
6755,positive,Southwest,@SouthwestAir @heavenlychc9 I'd at least enjoy a free cocktail...or two.,0,
2729,negative,American,@AmericanAir @USAirways day has come where I was suppose to get my money back from you but my bank hasn't received anything but after,0,
6976,positive,Southwest,@SouthwestAir is my favorite airline!  I can't wait to book my flight to New Orleans for my trip in April!! :) :),0,Atlantic Time (Canada)
8181,positive,American,"@AmericanAir we are off to Kax premium.  Hoping this flight is better food, TV now I know how to work it and service. Tnx",0,Central Time (US & Canada)
558,negative,American,"@AmericanAir I sure hope you all can fix @USAirways. Good luck, their service sucks. #nexttimeiwillflysouthwest",1,
7327,positive,Delta,@JetBlue you all are the best #flyfi # ondemand #leatherseats #hipunis #legroom,0,
1371,negative,American,@AmericanAir is flight 2934 dfw to gsp going to be Cancelled Flightled tomorrow?,0,
907,negative,United,@united  of course this morning I see a non-stop from IAH to SFO but that was not available yesterday. #UnitedHatesUsAll,0,Pacific Time (US & Canada)
1433,negative,United,@United maybe find a different gate #ua1758,0,
7506,positive,Delta,@JetBlue @L_Burley11 -- the best!!!,0,Eastern Time (US & Canada)
6502,positive,United,"@united Don't know her last name, but Karen at your call center is terrific.  Friendly, helpful.  Terrific representative. Kudos.",0,Central Time (US & Canada)
926,negative,United,@United so you jacked out my cousins trip to Portland and then Cancelled Flightled her return trip?! No more United,1,
2470,negative,American,@AmericanAir I would like a refund for this flight. They delayed the flight 5 times. I feel like you're making fun of us.,0,
15,negative,US Airways,@USAirways been at DCA at 5 pm still here at 3 am due to mechanical issues and lack of snacks on the plane! Absolutely worse experience!,0,
7878,positive,US Airways,@USAirways @AmericanAir Can you bring guinea pigs in small pet carrier onboard your flights?,0,Pacific Time (US & Canada)
8303,positive,American,@AmericanAir yes I have. Thanks,0,
2363,negative,American,@americanair 30 minutes since landing - flight 1531 from Miami and no luggage- what's the delay,0,Eastern Time (US & Canada)
6216,positive,Virgin America,@VirginAmerica great. Well deserved.,0,Pacific Time (US & Canada)
1161,negative,American,@AmericanAir right so I missed my connection / had a three hour Kay over / then you lost my bag.,0,Pacific Time (US & Canada)
2647,negative,American,@AmericanAir its pulling away from gate to get your departure time then leaving us on tarmac claiming power issues that magically repaired,1,Mountain Time (US & Canada)
1362,negative,US Airways,@USAirways @PHLAirport can you pm me w answer if flt to 4278 is still on time. Been on ground over an hr w no gate. Need help. Pls,0,Eastern Time (US & Canada)
2826,negative,American,.@AmericanAir I can't even get on the phone with your reservations team. The system automatically disconnects us.,0,Eastern Time (US & Canada)
1212,negative,United,@united no my concerns were not addressed,0,
1876,negative,United,@united you phone customer service team is bad. Think it is time for me to consider switching airlines.,1,Pacific Time (US & Canada)
2570,negative,Southwest,@SouthwestAir you guys just rip me off if I could Cancelled Flight every flight I had booked for my employees I  would Buyer beware,4,
2833,negative,United,@united they did on a delta flight out of LAX which is why I should be compensated for my rental car there.,0,
6775,positive,Southwest,@SouthwestAir Looking forward to flying once again with #SWA on Friday! The #LUV airline. #DTW #MDW #TUS,0,
6127,positive,Virgin America,"@VirginAmerica has getaway deals through May, from $59 one-way. Lots of cool cities http://t.co/tZZJhuIbCH #CheapFlights #FareCompare",0,Eastern Time (US & Canada)
1170,negative,United,@united I need assistance with pulling your agents' heads out of their asses,0,Pacific Time (US & Canada)
579,negative,US Airways,"@USAirways : i have been trying to reach dividend miles  to extend my ticket for last 3 days , 20 + calls and i get a message to call back",0,
2182,negative,US Airways,@USAirways @AmericanAir stranded in cold Texas and getting sick because you overbooked the flight and gave my seat away. #gooutofbusiness,0,Pacific Time (US & Canada)
8049,positive,US Airways,@USAirways Marsha M. at Myrtle Beach is the greatest! She deserves all the respect and praise there is! #ThankYouForEverything,0,Central Time (US & Canada)
2598,negative,US Airways,"@USAirways And also, it's great that you tweet @ complainers, but what about the in-person help when I need it? Robyn F. in Manch = useless.",0,Atlantic Time (Canada)
1833,negative,United,@united has made my no fly list. Other airlines wait when connector Late Flight. Stuck in IAH.,0,Central Time (US & Canada)
1859,negative,Virgin America,@VirginAmerica You'd think paying an extra $100 bucks RT for luggage might afford you hiring an extra hand at @sfo #lame,0,Alaska
2968,negative,United,@united updated A320 aircraft has wifi and device entertainment but no outlets. I don't get it. How can I charge devices?,0,Eastern Time (US & Canada)
387,negative,United,@united I sure did.   I had to drive a total of 3 hours to get my own bag.  I'd like to explain that debacle but no one wants to talk to me.,0,Eastern Time (US & Canada)
1032,negative,United,@united I hope you lose the next govt contract,0,
2488,negative,US Airways,@USAirways please help on hold 3 hours can't change flights I'm stuck here,0,Eastern Time (US & Canada)
7501,positive,Delta,@JetBlue Thanks for taking me back home today despite Pandora's best efforts to Cancelled Flight the flight. #jetblue #backhome #noplacelikehome,0,
2795,negative,United,Only 14 biz days (18 calendar) to respond to my inquiry @united ?  I hope your standards are universally adopted :-/ #BadCustomerService,1,
8338,positive,American,@AmericanAir thank you for NOT Cancelled Flighting all flights and putting my husbands life in danger driving in this weather. #safetyfirst,0,
931,negative,United,"@united on a 4 seg flt yvr to zurich, why would you credit all miles and but only 2 segs on full fare?",0,Pacific Time (US & Canada)
691,negative,United,@united @nathankillam or your staff could try not throwing the luggage around.,0,
1891,negative,Delta,@JetBlue case making jackass out me we not allowed do favor say?get right care less!me no out of vacation now true see!am!peter scott,0,
2268,negative,US Airways,@USAirways undermines the intelligence of customers by ignoring their complaints with their copy and paste canned responses #usairwaysfail,0,Eastern Time (US & Canada)
7522,positive,Delta,@JetBlue is the best!  Can't wait to use my travel bank $ for a FUN trip.,0,Istanbul
6923,positive,Southwest,@SouthwestAir great example of customer service this morning at MSY headed to ATL. Alison and Bobbi were fantastic! Gate B8. Thank you.,0,Atlantic Time (Canada)
7359,positive,Delta,Stop. Please. RT @JetBlue: Our fleet's on fleek. http://t.co/EUl6sDURbU,0,
44,negative,United,@united you have now lost my bag. Never ever flying United again #joke,0,
7060,positive,Southwest,@SouthwestAir I would love to go to the Atlanta show ♥️,0,Atlantic Time (Canada)
7676,positive,Delta,@JetBlue Seems a few of my friends speak highly as well. Now we just need to find a decent priced way to go from YVR to SEA and overnight.,0,Pacific Time (US & Canada)
8187,positive,American,@AmericanAir Thanks!,0,Central Time (US & Canada)
2684,negative,United,@united @staralliance how can I book reward travel in August?? Everything is blacked out.,0,Pacific Time (US & Canada)
1683,negative,American,@AmericanAir 4th flight rebooked to is NOT Cancelled Flighted! Woo-hoo. Going to make it to @LaGuardiaAir,0,
6512,positive,United,@united Gate Agent Alavera is amazing,0,Mountain Time (US & Canada)
6174,positive,Virgin America,@VirginAmerica Thanks! Good times there and back! #Vodkatonics the entire flight🍸#sfo,0,Pacific Time (US & Canada)
63,negative,American,@AmericanAir is there another line I can call when I am on hold for 5 hours? Also how can I get compensated for this loss of time and money?,0,
6864,positive,Southwest,@SouthwestAir luv my companion pass!,0,Hawaii
227,negative,United,"@United what the...? I go into the ""all airlines lounge"" w/ my Star Alliance Club Card in BCN only to be told Star Alliance isn't accepted",0,Eastern Time (US & Canada)
